asn,name,cc,real_cone_size,observed_tree_size,secure_pct,vulnerable_pct,vuln_count
6391,Beanfield Technologies Inc.,US,8,9,11.11111111111111,33.33333333333333,3
399077,Tcloudnet,HK,6,422,0.23696682464454977,48.1042654028436,203
49121,"Infinity Telecom, s.r.o.",DE,9,10,0.0,70.0,7
36947,Telecom Algeria,DZ,12,11,0.0,72.72727272727273,8
50300,CustodianDC Limited,GB,8,23,0.0,65.21739130434783,15
269475,E D Sousa telecomunicações,BR,2,1154465731579315430385496243261375,5.026026411037328,68.75048878583372,793700833325730540400221289974335
213220,Datacheap.ru (Delta Ltd),RU,9,9,0.0,88.88888888888889,8
19318,"Interserver, Inc",US,12,27,0.0,62.96296296296296,17
15029,U.S. Department of Health & Human Services,US,10,10,10.0,90.0,9
142664,APNIC ASN block,AU,16,16,0.0,93.75,15
263165,MARVITEL TELECOM,BR,6,9,0.0,100.0,9
267629,SGV TI E TELECOM LTDA,BR,7,7,0.0,71.42857142857143,5
52251,NORTECH,AR,12,12,0.0,75.0,9
263324,Net&Com Serviços de Informática e Telecomunicações,BR,10,12,0.0,91.66666666666666,11
272772,M MACHADO SIMÃO FALCÃO EIRELI ME,BR,3,5,0.0,60.0,3
203868,Rifqi Arief Pamungkas,ID,5,6,0.0,83.33333333333334,5
212001,Muhammad Fhandika Rafif,ID,4,6,0.0,83.33333333333334,5
201211,Drugoy Telecom LLC,RU,5,5,0.0,100.0,5
272161,RED FIBRA TELECOMUNICACAES LTDA,BR,4,6,0.0,66.66666666666666,4
263891,TURBONET INFO E TELECOM,BR,5,5,0.0,100.0,5
55089,THE SEGERDAHL CORP.,US,2,298,28.187919463087248,21.476510067114095,64
394968,"Quality Technology Services, LLC",US,9,10,10.0,40.0,4
216138,SKYQUANTUM TELECOM LTD.,US,3,6,16.666666666666664,33.33333333333333,2
264953,INTEGRATO TELECOMUNICAÇÕES LTDA - ME,BR,37,8,0.0,100.0,8
38154,PT Pasifik Satelit Nusantara,ID,7,80,1.25,97.5,78
215172,Jianyue Hugo Liang,CN,4,10,0.0,60.0,6
6772,ImproWare AG,CH,11,12,0.0,75.0,9
21766,"BEN LOMAND RURAL TELEPHONE COOPERATIVE, INC.",US,6,8,0.0,62.5,5
36915,Echotel International Kenya Limited,KE,3,5,0.0,40.0,2
49115,E-MAX INTERNET & IT s.r.o.,SK,7,8,75.0,0.0,0
22850,PIT US,US,6,7,14.285714285714285,42.857142857142854,3
17766,Nexon Asia Pacific Pty Ltd,AU,5,5,0.0,80.0,4
30041,"Race Tech, LLC",US,4,5,0.0,40.0,2
11320,LightEdge Solutions,US,30,31,0.0,64.51612903225806,20
14187,SENCINET LATAM COLOMBIA S.A.,CO,12,24,0.0,50.0,12
37529,Gestora de Infraestructuras de Telecomunicaciones de ...,GB,7,7,100.0,0.0,0
208566,GIVEME CLOUD SP Z O O,PL,5,24,4.166666666666666,37.5,9
208210,Sarah Rossius trading as Servperso Systems,DE,15,15,0.0,33.33333333333333,5
34820,DELTA ONLINE spol. s r.o.,SK,5,5,20.0,0.0,0
6723,"""AS6723"" LIMITED LIABILITY COMPANY",UA,10,11,0.0,100.0,11
206276,Citelia s.a.,ES,12,11,0.0,90.9090909090909,10
61031,ESCOMTEL BACKGROUND COMMUNICATION NETWORKS Ltd.,RU,8,8,0.0,87.5,7
198057,Flooyd Telecom LTDA,US,3,5,0.0,20.0,1
57495,CONNET - RO SRL,IT,3,32548,5.321371512842571,69.248494531154,22539
8241,Nets and Services JCS,RU,12,25,0.0,72.0,18
11696,"Fusion, LLC",US,4,5,0.0,60.0,3
56704,Farice ehf,GB,11,16,6.25,50.0,8
41828,Unknown,,0,8,0.0,75.0,6
213045,Alex Delporte,DE,6,13,0.0,69.23076923076923,9
28252,Worldnet Telecom Comunicações LTDA,BR,17,683,0.7320644216691069,82.43045387994144,563
21453,Flex Ltd.,RU,16,16,0.0,87.5,14
149513,SyCloud,US,10,819,0.3663003663003663,49.32844932844933,404
42000,Futruy s.r.o.,CZ,23,48,10.416666666666668,47.91666666666667,23
27839,Comteco Ltda,BO,10,11,18.181818181818183,54.54545454545454,6
133680,SOFTECH INFOSOL PVT. LTD.,IN,10,37827754203446456829838,5.026026411037328,68.75048878583372,26006765911573202242612
263329,FIBERCOM Telecomunicações,BR,6,5,0.0,80.0,4
20836,CDLAN SpA,IT,14,11,0.0,45.45454545454545,5
50224,MTRL GROUP LIMITED,AU,5,9,0.0,66.66666666666666,6
139311,Stella IT,KR,5,6,0.0,66.66666666666666,4
3477,National Oceanic and Atmospheric Administration,US,11,11,0.0,81.81818181818183,9
12859,BIT BV,NL,30,50,4.0,48.0,24
13444,TRS,HK,7,13,0.0,76.92307692307693,10
138527,"ADC GROUP CO.,LIMITED",HK,3,6,0.0,66.66666666666666,4
62246,WJY Limited,DE,6,10,0.0,70.0,7
264778,TotalCom Venezuela C.A.,VE,7,9,0.0,88.88888888888889,8
271615,WRENET TELECOMUNICACOES,BR,5,6,0.0,83.33333333333334,5
8895,King Abdul Aziz City for Science and Technology,SA,5,5,0.0,80.0,4
45194,Syscon Infoway Pvt. Ltd.,IN,12,34,0.0,100.0,34
27976,Coop. de Servicios Públicos de Morteros Ltda.,AR,5,5,20.0,60.0,3
3910,Lumen (ex Qwest Europe),US,40,59,1.694915254237288,42.3728813559322,25
4670,Shinbiro,KR,7,6,0.0,100.0,6
8111,Dalhousie University,CA,5,5,0.0,80.0,4
31078,Alexej Senderkin,DE,10,9,0.0,100.0,9
38623,Metfone (Viettel Cambodia),KH,14,13,0.0,69.23076923076923,9
134014,NET 4 U SERVICES PVT LTD,IN,5,5,0.0,100.0,5
210233,Pixinko SARL,DE,11,10,0.0,30.0,3
204281,NETX - NG LTD,BG,4,5,0.0,80.0,4
208226,OUIHEBERG SARL,FR,5,5,0.0,80.0,4
7438,PEGASO PCS,MX,15,17,23.52941176470588,11.76470588235294,2
23642,OBIS,JP,6,7,0.0,85.71428571428571,6
61922,Conexao Telematica LTDA,BR,6,6,0.0,100.0,6
49715,PTU WLAN-TECH PLUS JACEK SOLTYS,PL,4,5,0.0,60.0,3
8798,Powszechna Agencja Informacyjna S.A.,PL,5,172,1.1627906976744187,64.53488372093024,111
140736,Edge Data Centres Pty Ltd,AU,9,98,0.0,55.10204081632652,54
45582,D-Atum Vilcom Pvt Ltd,IN,14,8,0.0,100.0,8
133480,5G NETWORK OPERATIONS PTY LTD,AU,7,6,0.0,66.66666666666666,4
265139,OXENTE NET EMPREENDIMENTOS LTDA - EPP,BR,9,65,1.5384615384615385,80.0,52
263562,Speet Serviços de Telecomunicações Ltda - ME,BR,2,28,0.0,71.42857142857143,20
48882,Optima-Shid LLC,RU,12,11,0.0,100.0,11
262378,Compuservice Empreendimentos Ltda,BR,10,12,0.0,83.33333333333334,10
140866,TRUE PACKET SDN BHD,MY,13,1015686301988528,5.026026410968432,68.75048878608447,698289297150419
398999,Sucura Networks Inc,US,4,460,0.0,66.95652173913044,308
271499,YOU NET TELECOMUNICACOES,BR,5,1036718780637477241980840790,5.026026411037328,68.75048878583372,712749229022800937753039231
53016,PRODEPA - Emp Tec da Inf e Com do Estado do Pará,BR,5,5,0.0,100.0,5
328482,SKY TREND NETWORKS LIMITED,KE,7,5,80.0,0.0,0
211358,Patrizio Palumbo,GB,12,4579928994664337724245449770940879,5.026026411037328,68.75048878583372,3148723569875852818628194418243112
210464,ANDREW KRISTULI,US,6,5,0.0,60.0,3
28787,Baku Telephone Communication LLC,AZ,7,7,0.0,100.0,7
209847,WorkTitans B.V.,NL,7,7,14.285714285714285,57.14285714285714,4
32217,GPIEX INC,US,23,3079,1.136732705423839,56.44689834361806,1738
150596,Mynext Broadband Services Pvt Ltd,IN,34,1527,0.0,98.42829076620825,1503
2665,Shared Services Canada,CA,9,1183,7.6923076923076925,50.21132713440406,594
198726,Wemaconnect GmbH,DE,11,11,9.090909090909092,54.54545454545454,6
19050,U.S. Department of Health & Human Services,US,9,9,0.0,100.0,9
34714,OPTICNET-SERV S.R.L.,RO,5,6,0.0,33.33333333333333,2
263801,LINKEAR SRL,AR,17,16,0.0,87.5,14
199284,Thueringer Netkom GmbH,DE,11,967,2.481902792140641,57.290589451913135,554
39251,NETGUARD LLC,BG,6,7,0.0,71.42857142857143,5
52547,AVATO TECNOLOGIA S.A,BR,7,7,0.0,100.0,7
263151,CONECT TELECOM,BR,17,41,0.0,78.04878048780488,32
58820,PT APIK Media Inovasi,ID,7,11,0.0,100.0,11
149876,COX LINK IT,BD,5,14,0.0,100.0,14
11562,"Net Uno, C.A.",VE,7,7,0.0,28.57142857142857,2
45014,Nuco Technologies Ltd,GB,7,7,0.0,71.42857142857143,5
36932,Internet Exchange Point of Nigeria,NG,3,32,0.0,93.75,30
37550,Airtel Congo S.A,CG,6,32,0.0,93.75,30
37616,Airtel Gabon S.A,GA,3,95,3.1578947368421053,84.21052631578947,80
37531,Airtel Niger,NE,3,33,0.0,93.93939393939394,31
56294,VMvault Pty Ltd,AU,8,7,0.0,71.42857142857143,5
52721,TOLEDO FIBRA TELECOMUNICAÇAO LTDA,BR,13,40,0.0,90.0,36
9008,Visual Online S.A.,DE,6,8,12.5,62.5,5
2653,Shared Services Canada,CA,4,1177,7.731520815632965,49.95751911639762,588
64444,RESEAU THD SARL,FR,3,5,20.0,40.0,2
13825,"Troy Cablevision, Inc.",US,11,12,0.0,66.66666666666666,8
207108,AH CLOUD LTD,GB,5,5,20.0,20.0,1
270013,J AND J SPA (INFOFRACTAL),CL,3,154,0.6493506493506493,53.896103896103895,83
13285,TalkTalk Communications Limited,GB,18,17,58.82352941176471,0.0,0
58010,uvensys GmbH,DE,7,11,0.0,63.63636363636363,7
264988,AW Online Ltda,BR,2,33,0.0,96.96969696969697,32
265960,FNETCOM TELECOMUNICACAO E INFORMATICA LTDA,BR,3,34,0.0,94.11764705882352,32
136617,Fortune Telecom Company Limited,MM,3,34,0.0,91.17647058823529,31
59404,Korkino-Cable Television Networks Ltd,RU,2,33,0.0,96.96969696969697,32
16876,ICANN,US,4,10,0.0,60.0,6
39775,Limited Liability Company HyperNet,RU,4,7,0.0,100.0,7
209554,ISIF OU,HK,13,15,0.0,66.66666666666666,10
14979,Aeronet Wireless,PR,6,6,0.0,83.33333333333334,5
50392,LLC Campus Networks,UA,9,9,0.0,100.0,9
265406,Web River Telecom,BR,5,13,0.0,92.3076923076923,12
142662,APNIC ASN block,AU,14,14,0.0,92.85714285714286,13
210269,HostCircle B.V.,NL,3,152,0.0,53.94736842105263,82
56410,Leeson Telecom Holdings Ltd,IE,5,5,0.0,60.0,3
12414,Solcon Internetdiensten B.V.,NL,5,6,66.66666666666666,0.0,0
6509,CANARIE Inc,CA,26,68,5.88235294117647,67.64705882352942,46
25372,IT Consulting L.L.C.,UA,6,13,0.0,100.0,13
136749,KS IT SOLUTIONS SDN BHD,MY,11,12,0.0,75.0,9
28300,Speed Serviços de Internet Ltda,BR,6,12,16.666666666666664,58.333333333333336,7
273621,Fonseca Reis Provedor de Internet LTDA,BR,5,6,16.666666666666664,66.66666666666666,4
56504,HostCircle B.V.,NL,6,317,0.0,55.20504731861199,175
55355,HGC Global Communications,HK,8,11,0.0,45.45454545454545,5
28263,America-NET / Vero,BR,26,8,0.0,75.0,6
13307,"""AS6723"" LIMITED LIABILITY COMPANY",UA,7,7,0.0,100.0,7
57433,intercolo GmbH,DE,5,5,0.0,80.0,4
37184,Powertel Communications,ZW,8,184659941261222,5.026026410956621,68.75048878564712,126954612208379
263500,Star Telecom S/A,BR,11,18,0.0,100.0,18
51026,Dade Pardazi Mobinhost Co LTD,IR,5,5,0.0,100.0,5
48715,Sefroyek Pardaz Engineering PJSC,IR,3,5,0.0,100.0,5
54588,"Equinix, Inc.",US,9,12,0.0,58.333333333333336,7
62205,"Unitel, LLC",RU,9,110,0.0,96.36363636363636,106
262456,IMAGEM EDITORACAO ELETRONICA E INFORMATICA LTDA,BR,5,10,0.0,90.0,9
273189,CA NETWORK S.A. DE C.V.,HN,30,21,4.761904761904762,66.66666666666666,14
263783,Telefonica Moviles El Salvador S.A. de C.V.,SV,5,6,16.666666666666664,50.0,3
206120,KOESIO Networks SAS,FR,13,16,31.25,25.0,4
197033,KOESIO Networks SAS,FR,8,7,57.14285714285714,0.0,0
267521,ULTRANET NETWORK,BR,6,21,0.0,66.66666666666666,14
11845,Vox Telecom Ltd,ZA,13,11,0.0,45.45454545454545,5
39912,oja.at GmbH,AT,16,16,0.0,81.25,13
197204,TeleMaks Ltd,RU,7,6,0.0,100.0,6
44894,Ukrchermetavtomatika LLC,UA,8,8,0.0,87.5,7
35986,Vyve Broadband,US,9,9,0.0,66.66666666666666,6
45349,Telecom Fiji Ltd,AU,7,6,0.0,83.33333333333334,5
151354,MCBROAD IT SOLUTIONS,PH,12,13,0.0,76.92307692307693,10
47778,Sunoaki Network LLC,DE,5,5,0.0,60.0,3
43612,A1 Makedonija DOOEL,MK,6,5,0.0,100.0,5
3,Massachusetts Institute of Technology,US,3,32,0.0,96.875,31
4842,Tianhai InfoTech,US,8,4158,0.0,99.3987493987494,4133
8821,WWZ Telekom AG,CH,8,6,0.0,33.33333333333333,2
61399,KG-IX LLC,KG,6,14060353418951,5.026026405613089,68.75048879472044,9666561701794
201789,NETOPS B.V.,CH,6,9,0.0,33.33333333333333,3
266168,TOPNET-MS LTDA - ME,BR,5,5,0.0,100.0,5
273890,"SERVICIOS NAP VEN, C.A.",VE,11,92325632106600,5.02602641114361,68.7504887856397,63474323347719
29582,Optisprint OOD,BG,5,6,0.0,50.0,3
41722,Miran Ltd.,RU,12,11,0.0,90.9090909090909,10
30170,"Isomedia, Inc.",US,6,6,0.0,66.66666666666666,4
33885,Telenor Sverige AB,SE,2,5,40.0,60.0,3
38506,PT Pika Media Komunika,ID,12,17,0.0,94.11764705882352,16
12998,BGNet LLC,UA,6,5,0.0,100.0,5
3258,xTom Japan,JP,11,336,0.0,49.107142857142854,165
41151,Digital IT Consulting SRL,RO,7,6,0.0,66.66666666666666,4
149617,Digiana Speed Net Private Limited,IN,6,5,0.0,100.0,5
262940,Silva & Gonçalves Informática Ltda,BR,3,8,12.5,50.0,4
24611,Datacenter Luxembourg S.A.,FR,7,13,23.076923076923077,23.076923076923077,3
23473,PAVLOV MEDIA INC,US,10,10,0.0,60.0,6
64010,BasicBrix LLP,SG,2,6,0.0,33.33333333333333,2
34837,Institute for Research in Fundamental Sciences,IR,9,8,0.0,100.0,8
60024,HK CEDOC LIMITED,US,2,809,0.2472187886279357,49.196538936959215,398
50245,Serverel Inc.,NL,8,8,0.0,62.5,5
9000,Eser Telekom Sanayi ve Ticaret A.S.,TR,2,7,0.0,71.42857142857143,5
327934,SOCIETE NATIONALE DES TELECOMMUNICATIONS (Tunisie Telecom),TN,4,9,0.0,66.66666666666666,6
61010,IPNET OOO,KG,40,14060353419684,5.026026405422192,68.75048879593704,9666561702469
197064,EmiTel S.A.,PL,7,779773,5.049802955475504,68.56713428138703,534668
48101,Trooli Ltd.,GB,8,12,8.333333333333332,58.333333333333336,7
267749,INVERSIONES TELCOTEL SAC,PE,6,6,16.666666666666664,83.33333333333334,5
37425,SomCable,SO,5,7,0.0,85.71428571428571,6
328250,Golis Telecom Somalia,SO,7,9,0.0,77.77777777777779,7
133421,INNET SOLUTIONS SDN BHD,MY,5,5,0.0,100.0,5
53202,Acesso10 Telecom,BR,7,8,0.0,87.5,7
268737,CONECT TELECOM COMUNICAÇÃO LTDA,BR,7,33,0.0,90.9090909090909,30
263185,MEDIA COMMERCE PERÚ S.A.C,PE,4,7,14.285714285714285,57.14285714285714,4
27712,Paulo Dias de Araujo Filho,BR,4,5,0.0,60.0,3
266029,SBNET TELECOM,BR,3,5,0.0,80.0,4
273363,DG TELECOM,BR,5,6,0.0,66.66666666666666,4
3801,Mikrotec Internet Services,US,5,9,11.11111111111111,77.77777777777779,7
8990,4iG Telecommunications Holding Zrt,HU,7,7,100.0,0.0,0
14551,Verizon Business - LATAM,BR,4,21,0.0,42.857142857142854,9
263022,CARIRIWEB PROVEDORES DE INTERNET LTDA,BR,4,62,0.0,80.64516129032258,50
268214,CYBERWEB ATJP,BR,6,51,0.0,80.3921568627451,41
11242,Universidade Federal de Santa Catarina,BR,17,15,0.0,100.0,15
208570,Spark for Information Technology Services Ltd,IQ,4,8,0.0,100.0,8
137083,TAJ BROADBAND PRIVATE LIMITED,IN,10,69,0.0,92.7536231884058,64
149981,Legend Dynasty Pte. Ltd.,ID,2,2160598966071484721243660713675291,5.026026411037328,68.75048878583372,1485422349875815535733686622027639
33823,PHOENIX TELECOM & MEDIA SERVICES SRL,RO,5,5,0.0,80.0,4
42423,Bitway Telecom SRL,RO,3,7,0.0,71.42857142857143,5
37673,Telemasters,ZA,5,6,0.0,100.0,6
207992,FEELB SARL,FR,7,6,0.0,66.66666666666666,4
23856,SPTEL PTE. LTD.,SG,34,35,0.0,68.57142857142857,24
262713,LIDERI TELECOM,BR,0,271,0.7380073800738007,80.44280442804428,218
267975,BONAFE E OLIVEIRA LTDA,BR,0,153831510936387152056128357626512,5.026026411037328,68.75048878583372,105759915675399430906373839128409
66196,Unknown,XX,0,153831510936387152056128357626512,5.026026411037328,68.75048878583372,105759915675399430906373839128408
55888,Nintatsu Global Telecommunications Corporation,HK,34,14,0.0,85.71428571428571,12
47152,Francesco Ascione trading as FIBERSIX,IT,10,12,0.0,66.66666666666666,8
47656,Ast-Systems Ltd.,RU,6,5,0.0,100.0,5
213642,Coretech Bilisim Hizmetleri Sanayi Ticaret Limited Sirketi,IQ,9,70,2.857142857142857,58.57142857142858,41
34540,mStart plus d.o.o.,HR,6,6,0.0,100.0,6
61026,HASGARD s.a.r.l.,FR,7,5,0.0,60.0,3
198090,LIBRA S.R.L.,IT,4,32,62.5,3.125,1
11139,Cable & Wireless Dominica,AG,7,7,0.0,85.71428571428571,6
134026,Ultranet services private limited,IN,3,7,0.0,100.0,7
263229,NAP Peru,PE,6,125,6.4,53.6,67
199490,INTERCONNECT s.r.o.,CZ,4,82,2.4390243902439024,65.85365853658537,54
50073,Webcraft Found LLC,UA,9,9,11.11111111111111,88.88888888888889,8
274765,NETLIFE TECNOLOGIA EIRELI,BR,3,6,0.0,66.66666666666666,4
28308,Orion Telecomunicações Comercio e Serviços LTDA,BR,5,5,0.0,80.0,4
39205,XANDRANET SRL,RO,5,5,0.0,80.0,4
21312,GRYGORIY CHEREDA,UA,6,5,20.0,0.0,0
50839,Cinzia Tocci trading as Lumanex Srl,IN,4,12609251401148818945454,5.026026411037328,68.75048878583372,8668921970524400749665
12346,Maria Curie-Sklodowska University,PL,6,6,0.0,83.33333333333334,5
42013,Together Communication LTD,PS,4,53,1.8867924528301887,73.58490566037736,39
268707,4WNET ES TELECOMUNICAÇÕES EIRELE ME,BR,10,28,0.0,71.42857142857143,20
272691,JBM TELECOM,BR,5,76915755468193570072499207978448,5.026026411037328,68.75048878583372,52879957837699711358706892155015
16178,Logosoft d.o.o.,BA,6,18,0.0,88.88888888888889,16
39399,Private Enterprise Firma Fenix VT,UA,5,5,100.0,0.0,0
48948,ENERGY DOT SRL,RO,5,5,0.0,20.0,1
273453,R G DE SOUZA INFORMATICA,BR,5,8,0.0,75.0,6
49070,Telecompany Viza-2 Ltd.,RU,3,8,0.0,100.0,8
52999,START TELECOM LTDA,BR,8,65,0.0,80.0,52
32867,Long Lines Internet,US,5,5,20.0,80.0,4
54103,"MOD Mission Critical, LLC",US,7,9,0.0,33.33333333333333,3
208592,Unknown,,0,9,0.0,100.0,9
215596,KISSGROUP SAS,FR,5,5,0.0,40.0,2
328469,Somtel Somalia LTD,SO,5,5,0.0,100.0,5
17293,VTX Communications LLC,US,10,11,81.81818181818183,0.0,0
15766,Domicilium (IOM) Limited,GB,5,5,0.0,20.0,1
200656,Nokia Solutions and Networks Oy,FI,6,6,0.0,83.33333333333334,5
5568,"Join-stock company ""Internet Exchange""MSK-IX""",RU,8,58,0.0,84.48275862068965,49
42139,"Join-stock company ""Internet Exchange""MSK-IX""",RU,3,5,0.0,80.0,4
8749,"JSC ""Redcom-lnternet""",RU,7,86,0.0,97.67441860465115,84
60051,Earthlink Telecommunications Equipment Trading & Serv...,DE,61,3140731549368750442695,5.026026411037328,68.75048878583372,2159268291641904608306
39505,VESTITEL BG,BG,8,234,8.974358974358974,67.52136752136752,158
198025,Yucheng Zhu,EU,5,6,0.0,83.33333333333334,5
266470,GSM BAHIA PROVEDOR DE INTERNET LTDA,BR,5,5,0.0,80.0,4
138594,Unknown,,0,9,0.0,77.77777777777779,7
147314,IP Communications Limited,BD,5,10,0.0,80.0,8
51202,NUXOA GmbH,DE,34,6,0.0,66.66666666666666,4
134774,CHINANET Guangdong province Shenzhen MAN network,CN,6,6,0.0,100.0,6
29390,Netassist International EOOD,DE,9,7,0.0,100.0,7
64130,M & B Soluciones Peru S.A.C. (FASTNET),PE,5,6,0.0,66.66666666666666,4
271957,SOMOS NETWORKS COLOMBIA S.A.S. BIC,CO,5,5,0.0,40.0,2
57723,Media Telekom Sp. z o.o.,PL,8,5,0.0,80.0,4
59790,Marco Bungalski GmbH,DE,4,7,28.57142857142857,28.57142857142857,2
149020,WebHorizon Internet Services,IN,6,10,0.0,50.0,5
270369,Naveganet Comercio e Serviço LTDA,BR,2,115,0.0,91.30434782608695,105
400391,Pacific Wyyerd LLC,US,5,5,0.0,40.0,2
30950,Eviny Fiber AS,NO,12,11,63.63636363636363,18.181818181818183,2
50782,COSYS DATA GmbH,AT,8,5,20.0,80.0,4
29107,Synapse Network LTD,UA,9,9,0.0,88.88888888888889,8
21838,IMPSAT FIBER NETWORKS INC,CL,3,92329970626149,5.026026410959069,68.75048878574151,63477306101209
43994,SMARTNET TOO,KZ,15,28,0.0,100.0,28
26613,CORPORACION NACIONAL DE TELECOMUNICACIONES - CNT EP,EC,10,52,5.769230769230769,65.38461538461539,34
265126,FLEETNET TELECOMUNICACOES LTDA - ME,BR,9,11,0.0,90.9090909090909,10
48237,"Etihad Etisalat, a joint stock company",DE,113,1036,0.0,94.78764478764478,982
50977,"AVATEL TELECOM, SA",ES,7,7,0.0,100.0,7
34456,Rial Com JSC,RU,7,6,0.0,100.0,6
37649,SAGA AFRICA HOLDINGS LIMITED,SN,7,10,30.0,0.0,0
199728,Data-Line LLC,RU,2,9,0.0,100.0,9
8920,JSC RTComm.RU,RU,2,9,0.0,100.0,9
60983,LIOPEN SARL,FR,6,6,0.0,83.33333333333334,5
60439,SERVERNET INTERNET LIMITED,GB,5,5,0.0,60.0,3
134238,CHINANET Jiangx province IDC network,CN,13,13,0.0,100.0,13
263641,TCF Telecomunicações Campo Florido Ltda,BR,7,9,0.0,88.88888888888889,8
49743,"FINEMEDIA SPOLKA JAWNA WOJCIECH WRONA, GRZEGORZ KALUZA",PL,6,6,0.0,33.33333333333333,2
206575,DATABOX d.o.o.,HR,5,186,2.1505376344086025,74.19354838709677,138
4741,"Samart Infonet Co., Ltd.",TH,5,135,0.0,93.33333333333333,126
31243,comtrance service GmbH,LT,3,12,0.0,33.33333333333333,4
266649,Netcity Tecnologia em Internet Ltda-ME,BR,5,7,0.0,85.71428571428571,6
41967,Sumski Telecom Systems Ltd,UA,7,5,60.0,0.0,0
59729,GREEN FLOID LLC,BG,6,7,0.0,42.857142857142854,3
204957,GREEN FLOID LLC,US,4,5,0.0,40.0,2
29031,Lugansk Telephone Company LLC,RU,7,360,0.0,99.72222222222223,359
52440,Universidad de La Punta,AR,2,8,37.5,12.5,1
44053,JSC Avantel,RU,8,8,0.0,87.5,7
6698,Virtual Systems LLC,UA,11,13,0.0,61.53846153846154,8
30860,Virtual Systems LLC,UA,16,34,0.0,76.47058823529412,26
18809,Cable Onda,PA,21,21,19.047619047619047,66.66666666666666,14
60636,Coolnet Communications ltd,IL,5,6,0.0,50.0,3
44895,MTS PJSC,RU,5,5,0.0,100.0,5
27823,Dattatec.com,AR,2,6,50.0,16.666666666666664,1
59238,"Innovative Extremist Co., Ltd.",US,5,120,0.0,94.16666666666667,113
269335,SUPORT TELECOM LTDA,BR,6,7,28.57142857142857,71.42857142857143,5
150187,PT Indo Teknologi Konstruksi,ID,2,962,4.158004158004158,87.11018711018711,838
264514,DESCALNET PROVEDOR LTDA - ME,BR,4,6,0.0,100.0,6
30778,Kielce University of Technology,PL,5,5,0.0,100.0,5
149535,FIRST MILE DIGITAL PRIVATE LIMITED,IN,6,24,0.0,100.0,24
906,DMIT Cloud Services,US,22,268,0.0,52.98507462686567,142
206264,Amarutu Technology Ltd,NL,7,164,0.0,56.70731707317073,93
398698,NETASSIST LLC,US,3,2352,0.935374149659864,56.547619047619044,1330
264954,Virtual Connect,BR,8,518359390318738620990419094,5.026026411037328,68.75048878583372,356374614511400468876518531
21056,Vianova S.p.A,IT,7,10,20.0,20.0,2
24373,"ADC GROUP CO.,LIMITED",HK,6,7,0.0,71.42857142857143,5
270551,CORELINK CONECT SEG E TRANSP DE DADOS LTDA,BR,5,7,14.285714285714285,42.857142857142854,3
32145,OpenCape Corporation,US,8,8,0.0,25.0,2
150142,BGP.Tools is under maintenance,,0,6,0.0,100.0,6
6128,Cablevision Systems Corp.,US,353,852,0.35211267605633806,50.5868544600939,431
9269,Hong Kong Broadband Network Ltd.,HK,93,2144,0.6063432835820896,57.042910447761194,1223
60822,Wispone S.R.L.,DE,9,7,0.0,57.14285714285714,4
39521,TNGNET B.V.,NL,7,8,12.5,50.0,4
329276,LNX Solutions (Pty) Ltd,ZA,5,5,0.0,40.0,2
56246,PT Sumber Data Indonesia,ID,7,7,0.0,100.0,7
37294,TELEKOM NETWORKS MALAWI LTD,MW,12,10,0.0,90.0,9
27665,Columbus Communications Trinidad Limited.,TT,12,12,0.0,100.0,12
152605,Z COM NETWORKS,PK,4,8,0.0,87.5,7
47864,V-NET B.V.,NL,22,59,0.0,93.22033898305084,55
133512,"CERNET New Technology Co., Ltd",CN,6,6,0.0,100.0,6
41034,"Ltd. ""SPA""Impulse""",RU,11,11,0.0,100.0,11
215162,Trooli Ltd.,GB,7,11,0.0,63.63636363636363,7
270393,IPT TELECOM,BR,5,7,0.0,85.71428571428571,6
262989,CLICKNET BRASIL INFORMATICA E TELECOMUNICACOES LT,BR,8,717,0.697350069735007,82.84518828451883,594
136780,MYANMAR INFORMATION HIGHWAY LIMITED,MM,8,10390086299741295347114177321,5.026026411037328,68.75048878583372,7143235116342085602326745549
51929,Advania Sverige AB,SE,5,5,0.0,60.0,3
23498,Beanfield Technologies Inc.,CA,6,5,0.0,40.0,2
197248,Dravanet Co Ltd.,HU,6,6,50.0,16.666666666666664,1
133623,Planet Cable Inc.,PH,9,17,0.0,70.58823529411765,12
262706,Ultranet Telecomunicações Ltda,BR,9,17,0.0,64.70588235294117,11
23899,Vietnam Internet network information center (VNNIC),VN,3,35,0.0,62.857142857142854,22
36443,"Aunalytics, Inc",US,5,5,0.0,80.0,4
268157,ELEVAR TELECOM,BR,6,6,0.0,66.66666666666666,4
200485,"Nass Al Iraq for trading, general contracting, techni...",IQ,5,5,0.0,100.0,5
134688,YourFibre Pty Ltd,AU,5,5,0.0,40.0,2
33874,Epic Communications Limited,MT,6,9,22.22222222222222,33.33333333333333,3
40545,Empire Access,US,5,5,20.0,40.0,2
59920,Lusory Limited,US,2,10,10.0,60.0,6
45769,D-Vois Broadband Pvt Ltd,IN,10,25,0.0,100.0,25
263941,MegaNET Serviços de Comunicação Multimídia Ltda,BR,8,27,0.0,70.37037037037037,19
267409,SARTOR INTERNET LTDA,BR,5,16,0.0,68.75,11
262450,NORTENET TELECOMUNICACOES DO BRASIL LTDA - EPP,BR,4,9,0.0,66.66666666666666,6
52682,AVATO TECNOLOGIA S.A,BR,5,13,0.0,61.53846153846154,8
